match_type,match_value,normalized_value,decision,source,source_date
company_exact,アビックス,アビックス,high,JPX,2026-06-30
company_exact,アールシーコア,アールシーコア,high,JPX,2026-06-30
company_exact,ＳＨＯＥＩ,shoei,high,JPX,2026-06-30
company_exact,フランスベッドホールディングス,フランスベッドホールディングス,high,JPX,2026-06-30
company_exact,遠藤製作所,遠藤製作所,high,JPX,2026-06-30
company_exact,マーベラス,マーベラス,high,JPX,2026-06-30
company_exact,パイロットコーポレーション,パイロットコーポレーション,high,JPX,2026-06-30
company_exact,グラファイトデザイン,グラファイトデザイン,high,JPX,2026-06-30
company_exact,スターツ出版,スターツ出版,high,JPX,2026-06-30
company_exact,総合商研,総合商研,high,JPX,2026-06-30
company_exact,カワセコンピュータサプライ,カワセコンピュータサプライ,high,JPX,2026-06-30
company_exact,萩原工業,萩原工業,high,JPX,2026-06-30
company_exact,セキ,セキ,high,JPX,2026-06-30
company_exact,アルメディオ,アルメディオ,high,JPX,2026-06-30
company_exact,エイベックス,エイベックス,high,JPX,2026-06-30
company_exact,平賀,平賀,high,JPX,2026-06-30
company_exact,フジシールインターナショナル,フジシールインターナショナル,high,JPX,2026-06-30
company_exact,ピープル,ピープル,high,JPX,2026-06-30
company_exact,タカラトミー,タカラトミー,high,JPX,2026-06-30
company_exact,広済堂ホールディングス,広済堂ホールディングス,high,JPX,2026-06-30
company_exact,フクビ化学工業,フクビ化学工業,high,JPX,2026-06-30
company_exact,エステールホールディングス,エステールホールディングス,high,JPX,2026-06-30
company_exact,レック,レック,high,JPX,2026-06-30
company_exact,竹田ｉＰホールディングス,竹田ipホールディングス,high,JPX,2026-06-30
company_exact,永大化工,永大化工,high,JPX,2026-06-30
company_exact,光・彩,光彩,high,JPX,2026-06-30
company_exact,ノダ,ノダ,high,JPX,2026-06-30
company_exact,サンメッセ,サンメッセ,high,JPX,2026-06-30
company_exact,タカノ,タカノ,high,JPX,2026-06-30
company_exact,ヤマト　モビリティ　＆　Ｍｆｇ．,ヤマトモビリティ&mfg.,high,JPX,2026-06-30
company_exact,南海プライウッド,南海プライウッド,high,JPX,2026-06-30
company_exact,三光合成,三光合成,high,JPX,2026-06-30
company_exact,プロネクサス,プロネクサス,high,JPX,2026-06-30
company_exact,セブン工業,セブン工業,high,JPX,2026-06-30
company_exact,ホクシン,ホクシン,high,JPX,2026-06-30
company_exact,ウッドワン,ウッドワン,high,JPX,2026-06-30
company_exact,マツモト,マツモト,high,JPX,2026-06-30
company_exact,ソノコム,ソノコム,high,JPX,2026-06-30
company_exact,ヨネックス,ヨネックス,high,JPX,2026-06-30
company_exact,きもと,きもと,high,JPX,2026-06-30
company_exact,ＴＯＰＰＡＮホールディングス,toppanホールディングス,high,JPX,2026-06-30
company_exact,大日本印刷,大日本印刷,high,JPX,2026-06-30
company_exact,共同印刷,共同印刷,high,JPX,2026-06-30
company_exact,ＮＩＳＳＨＡ,nissha,high,JPX,2026-06-30
company_exact,光村印刷,光村印刷,high,JPX,2026-06-30
company_exact,ＺＡＣＲＯＳ,zacros,high,JPX,2026-06-30
company_exact,ヴィア・ホールディングス,ヴィアホールディングス,high,JPX,2026-06-30
company_exact,野崎印刷紙業,野崎印刷紙業,high,JPX,2026-06-30
company_exact,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,takara&company,high,JPX,2026-06-30
company_exact,ムトー精工,ムトー精工,high,JPX,2026-06-30
company_exact,旭化学工業,旭化学工業,high,JPX,2026-06-30
company_exact,未来工業,未来工業,high,JPX,2026-06-30
company_exact,ニッピ,ニッピ,high,JPX,2026-06-30
company_exact,アシックス,アシックス,high,JPX,2026-06-30
company_exact,ツツミ,ツツミ,high,JPX,2026-06-30
company_exact,リーガルコーポレーション,リーガルコーポレーション,high,JPX,2026-06-30
company_exact,研創,研創,high,JPX,2026-06-30
company_exact,ウェーブロックホールディングス,ウェーブロックホールディングス,high,JPX,2026-06-30
company_exact,ＪＳＰ,jsp,high,JPX,2026-06-30
company_exact,ニチハ,ニチハ,high,JPX,2026-06-30
company_exact,ローランド,ローランド,high,JPX,2026-06-30
company_exact,光陽社,光陽社,high,JPX,2026-06-30
company_exact,エフピコ,エフピコ,high,JPX,2026-06-30
company_exact,小松ウオール工業,小松ウオール工業,high,JPX,2026-06-30
company_exact,ヤマハ,ヤマハ,high,JPX,2026-06-30
company_exact,河合楽器製作所,河合楽器製作所,high,JPX,2026-06-30
company_exact,菊水化学工業,菊水化学工業,high,JPX,2026-06-30
company_exact,クリナップ,クリナップ,high,JPX,2026-06-30
company_exact,ピジョン,ピジョン,high,JPX,2026-06-30
company_exact,フジコピアン,フジコピアン,high,JPX,2026-06-30
company_exact,キングジム,キングジム,high,JPX,2026-06-30
company_exact,興研,興研,high,JPX,2026-06-30
company_exact,象印マホービン,象印マホービン,high,JPX,2026-06-30
company_exact,リンテック,リンテック,high,JPX,2026-06-30
company_exact,信越ポリマー,信越ポリマー,high,JPX,2026-06-30
company_exact,東リ,東リ,high,JPX,2026-06-30
company_exact,イトーキ,イトーキ,high,JPX,2026-06-30
company_exact,任天堂,任天堂,high,JPX,2026-06-30
company_exact,リヒトラブ,リヒトラブ,high,JPX,2026-06-30
company_exact,三菱鉛筆,三菱鉛筆,high,JPX,2026-06-30
company_exact,松風,松風,high,JPX,2026-06-30
company_exact,重松製作所,重松製作所,high,JPX,2026-06-30
company_exact,タカラスタンダード,タカラスタンダード,high,JPX,2026-06-30
company_exact,ミロク,ミロク,high,JPX,2026-06-30
company_exact,コクヨ,コクヨ,high,JPX,2026-06-30
company_exact,ネポン,ネポン,high,JPX,2026-06-30
company_exact,日本アイ・エス・ケイ,日本アイエスケイ,high,JPX,2026-06-30
company_exact,ナカバヤシ,ナカバヤシ,high,JPX,2026-06-30
company_exact,ニフコ,ニフコ,high,JPX,2026-06-30
company_exact,立川ブラインド工業,立川ブラインド工業,high,JPX,2026-06-30
company_exact,グローブライド,グローブライド,high,JPX,2026-06-30
company_exact,マミヤ・オーピー,マミヤオーピー,high,JPX,2026-06-30
company_exact,セーラー万年筆,セーラー万年筆,high,JPX,2026-06-30
company_exact,オカムラ,オカムラ,high,JPX,2026-06-30
company_exact,バルカー,バルカー,high,JPX,2026-06-30
company_exact,くろがね工作所,くろがね工作所,high,JPX,2026-06-30
company_exact,伊藤忠商事,伊藤忠商事,high,JPX,2026-06-30
company_exact,丸紅,丸紅,high,JPX,2026-06-30
company_exact,スクロール,スクロール,high,JPX,2026-06-30
company_exact,ユアサ・フナショク,ユアサフナショク,high,JPX,2026-06-30
company_exact,高島,高島,high,JPX,2026-06-30
company_exact,ヨンドシーホールディングス,ヨンドシーホールディングス,high,JPX,2026-06-30
company_exact,三陽商会,三陽商会,high,JPX,2026-06-30
company_exact,長瀬産業,長瀬産業,high,JPX,2026-06-30
company_exact,ナイガイ,ナイガイ,high,JPX,2026-06-30
company_exact,蝶理,蝶理,high,JPX,2026-06-30
company_exact,豊田通商,豊田通商,high,JPX,2026-06-30
company_exact,オンワードホールディングス,オンワードホールディングス,high,JPX,2026-06-30
company_exact,三共生興,三共生興,high,JPX,2026-06-30
company_exact,兼松,兼松,high,JPX,2026-06-30
company_exact,美津濃,美津濃,high,JPX,2026-06-30
company_exact,ＤＡＩＫＯ　ＸＴＥＣＨ,daikoxtech,high,JPX,2026-06-30
company_exact,ツカモトコーポレーション,ツカモトコーポレーション,high,JPX,2026-06-30
company_exact,ルックホールディングス,ルックホールディングス,high,JPX,2026-06-30
company_exact,中央魚類,中央魚類,high,JPX,2026-06-30
company_exact,三井物産,三井物産,high,JPX,2026-06-30
company_exact,日本紙パルプ商事,日本紙パルプ商事,high,JPX,2026-06-30
company_exact,東京エレクトロン,東京エレクトロン,high,JPX,2026-06-30
company_exact,カメイ,カメイ,high,JPX,2026-06-30
company_exact,築地魚市場,築地魚市場,high,JPX,2026-06-30
company_exact,東京ソワール,東京ソワール,high,JPX,2026-06-30
company_exact,ＯＵＧホールディングス,ougホールディングス,high,JPX,2026-06-30
company_exact,スターゼン,スターゼン,high,JPX,2026-06-30
company_exact,横浜丸魚,横浜丸魚,high,JPX,2026-06-30
company_exact,丸藤シートパイル,丸藤シートパイル,high,JPX,2026-06-30
company_exact,セイコーグループ,セイコーグループ,high,JPX,2026-06-30
company_exact,山善,山善,high,JPX,2026-06-30
company_exact,椿本興業,椿本興業,high,JPX,2026-06-30
company_exact,住友商事,住友商事,high,JPX,2026-06-30
company_exact,ＢＩＰＲＯＧＹ,biprogy,high,JPX,2026-06-30
company_exact,内田洋行,内田洋行,high,JPX,2026-06-30
company_exact,三菱商事,三菱商事,high,JPX,2026-06-30
company_exact,第一実業,第一実業,high,JPX,2026-06-30
company_exact,キヤノンマーケティングジャパン,キヤノンマーケティングジャパン,high,JPX,2026-06-30
company_exact,西華産業,西華産業,high,JPX,2026-06-30
company_exact,佐藤商事,佐藤商事,high,JPX,2026-06-30
company_exact,三谷商事,三谷商事,high,JPX,2026-06-30
company_exact,東京産業,東京産業,high,JPX,2026-06-30
company_exact,ＹＵＡＳＡ,yuasa,high,JPX,2026-06-30
company_exact,神鋼商事,神鋼商事,high,JPX,2026-06-30
company_exact,カノークス,カノークス,high,JPX,2026-06-30
company_exact,トルク,トルク,high,JPX,2026-06-30
company_exact,阪和興業,阪和興業,high,JPX,2026-06-30
company_exact,正栄食品工業,正栄食品工業,high,JPX,2026-06-30
company_exact,カナデン,カナデン,high,JPX,2026-06-30
company_exact,ＲＹＯＤＥＮ,ryoden,high,JPX,2026-06-30
company_exact,ナラサキ産業,ナラサキ産業,high,JPX,2026-06-30
company_exact,ニプロ,ニプロ,high,JPX,2026-06-30
company_exact,岩谷産業,岩谷産業,high,JPX,2026-06-30
company_exact,ナイス,ナイス,high,JPX,2026-06-30
company_exact,ニチモウ,ニチモウ,high,JPX,2026-06-30
company_exact,極東貿易,極東貿易,high,JPX,2026-06-30
company_exact,アステナホールディングス,アステナホールディングス,high,JPX,2026-06-30
company_exact,三愛オブリ,三愛オブリ,high,JPX,2026-06-30
company_exact,稲畑産業,稲畑産業,high,JPX,2026-06-30
company_exact,ＧＳＩクレオス,gsiクレオス,high,JPX,2026-06-30
company_exact,明和産業,明和産業,high,JPX,2026-06-30
company_exact,クワザワホールディングス,クワザワホールディングス,high,JPX,2026-06-30
company_exact,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,bitcoinjapan,high,JPX,2026-06-30
company_exact,キムラタン,キムラタン,high,JPX,2026-06-30
company_exact,ゴールドウイン,ゴールドウイン,high,JPX,2026-06-30
company_exact,ユニ・チャーム,ユニチャーム,high,JPX,2026-06-30
company_exact,ムーンバット,ムーンバット,high,JPX,2026-06-30
company_exact,中央自動車工業,中央自動車工業,high,JPX,2026-06-30
company_exact,キング,キング,high,JPX,2026-06-30
company_exact,三栄コーポレーション,三栄コーポレーション,high,JPX,2026-06-30
company_exact,川辺,川辺,high,JPX,2026-06-30
company_exact,ワキタ,ワキタ,high,JPX,2026-06-30
company_exact,ヤマトインターナショナル,ヤマトインターナショナル,high,JPX,2026-06-30
company_exact,東邦ホールディングス,東邦ホールディングス,high,JPX,2026-06-30
company_exact,サンゲツ,サンゲツ,high,JPX,2026-06-30
company_exact,ミツウロコグループホールディングス,ミツウロコグループホールディングス,high,JPX,2026-06-30
company_exact,シナネンホールディングス,シナネンホールディングス,high,JPX,2026-06-30
company_exact,伊藤忠エネクス,伊藤忠エネクス,high,JPX,2026-06-30
company_exact,ゼット,ゼット,high,JPX,2026-06-30
company_exact,サンリオ,サンリオ,high,JPX,2026-06-30
company_exact,サンワテクノス,サンワテクノス,high,JPX,2026-06-30
company_exact,三京化成,三京化成,high,JPX,2026-06-30
company_exact,ナガホリ,ナガホリ,high,JPX,2026-06-30
company_exact,新光商事,新光商事,high,JPX,2026-06-30
company_exact,トーホー,トーホー,high,JPX,2026-06-30
company_exact,ラピーヌ,ラピーヌ,high,JPX,2026-06-30
company_exact,デンキョーグループホールディングス,デンキョーグループホールディングス,high,JPX,2026-06-30
company_exact,トミタ,トミタ,high,JPX,2026-06-30
company_exact,三信電気,三信電気,high,JPX,2026-06-30
company_exact,東陽テクニカ,東陽テクニカ,high,JPX,2026-06-30
company_exact,ソマール,ソマール,high,JPX,2026-06-30
company_exact,モスフードサービス,モスフードサービス,high,JPX,2026-06-30
company_exact,加賀電子,加賀電子,high,JPX,2026-06-30
company_exact,都築電気,都築電気,high,JPX,2026-06-30
company_exact,ソーダニッカ,ソーダニッカ,high,JPX,2026-06-30
company_exact,立花エレテック,立花エレテック,high,JPX,2026-06-30
company_exact,木曽路,木曽路,high,JPX,2026-06-30
company_exact,ＳＲＳホールディングス,srsホールディングス,high,JPX,2026-06-30
company_exact,千趣会,千趣会,high,JPX,2026-06-30
company_exact,タカキュー,タカキュー,high,JPX,2026-06-30
company_exact,リテールパートナーズ,リテールパートナーズ,high,JPX,2026-06-30
company_exact,Ｊｏｓｈｉｎ,joshin,high,JPX,2026-06-30
company_exact,日本瓦斯,日本瓦斯,high,JPX,2026-06-30
company_exact,ロイヤルホールディングス,ロイヤルホールディングス,high,JPX,2026-06-30
company_exact,東天紅,東天紅,high,JPX,2026-06-30
company_exact,チヨダ,チヨダ,high,JPX,2026-06-30
company_exact,ライフコーポレーション,ライフコーポレーション,high,JPX,2026-06-30
company_exact,マックスバリュ東海,マックスバリュ東海,high,JPX,2026-06-30
company_exact,リンガーハット,リンガーハット,high,JPX,2026-06-30
company_exact,ラオックスホールディングス,ラオックスホールディングス,high,JPX,2026-06-30
company_exact,ＭｒＭａｘＨＤ,mrmaxhd,high,JPX,2026-06-30
company_exact,テンアライド,テンアライド,high,JPX,2026-06-30
company_exact,ＡＯＫＩホールディングス,aokiホールディングス,high,JPX,2026-06-30
company_exact,オークワ,オークワ,high,JPX,2026-06-30
company_exact,コメリ,コメリ,high,JPX,2026-06-30
company_exact,青山商事,青山商事,high,JPX,2026-06-30
company_exact,タカチホ,タカチホ,high,JPX,2026-06-30
company_exact,理経,理経,high,JPX,2026-06-30
company_exact,しまむら,しまむら,high,JPX,2026-06-30
company_exact,はせがわ,はせがわ,high,JPX,2026-06-30
company_exact,高島屋,高島屋,high,JPX,2026-06-30
company_exact,松屋,松屋,high,JPX,2026-06-30
company_exact,エイチ・ツー・オー　リテイリング,エイチツーオーリテイリング,high,JPX,2026-06-30
company_exact,近鉄百貨店,近鉄百貨店,high,JPX,2026-06-30
company_exact,大和,大和,high,JPX,2026-06-30
company_exact,丸井グループ,丸井グループ,high,JPX,2026-06-30
company_exact,クレディセゾン,クレディセゾン,high,JPX,2026-06-30
company_exact,さいか屋,さいか屋,high,JPX,2026-06-30
company_exact,アクシアル　リテイリング,アクシアルリテイリング,high,JPX,2026-06-30
company_exact,井筒屋,井筒屋,high,JPX,2026-06-30
company_exact,イオン,イオン,high,JPX,2026-06-30
company_exact,イズミ,イズミ,high,JPX,2026-06-30
company_exact,フォーバル,フォーバル,high,JPX,2026-06-30
company_exact,平和堂,平和堂,high,JPX,2026-06-30
company_exact,フジ,フジ,high,JPX,2026-06-30
company_exact,ゼビオホールディングス,ゼビオホールディングス,high,JPX,2026-06-30
company_exact,ケーズホールディングス,ケーズホールディングス,high,JPX,2026-06-30
company_exact,ＰＡＬＴＡＣ,paltac,high,JPX,2026-06-30
company_exact,三谷産業,三谷産業,high,JPX,2026-06-30
company_exact,日産東京販売ホールディングス,日産東京販売ホールディングス,high,JPX,2026-06-30
company_exact,ＳＢＩ新生銀行,sbi新生銀行,high,JPX,2026-06-30
company_exact,あおぞら銀行,あおぞら銀行,high,JPX,2026-06-30
company_exact,三菱ＵＦＪフィナンシャル・グループ,三菱ufjフィナンシャルグループ,high,JPX,2026-06-30
company_exact,りそなホールディングス,りそなホールディングス,high,JPX,2026-06-30
company_exact,三井住友トラストグループ,三井住友トラストグループ,high,JPX,2026-06-30
company_exact,三井住友フィナンシャルグループ,三井住友フィナンシャルグループ,high,JPX,2026-06-30
company_exact,千葉銀行,千葉銀行,high,JPX,2026-06-30
company_exact,群馬銀行,群馬銀行,high,JPX,2026-06-30
company_exact,武蔵野銀行,武蔵野銀行,high,JPX,2026-06-30
company_exact,千葉興業銀行,千葉興業銀行,high,JPX,2026-06-30
company_exact,筑波銀行,筑波銀行,high,JPX,2026-06-30
company_exact,七十七銀行,七十七銀行,high,JPX,2026-06-30
company_exact,秋田銀行,秋田銀行,high,JPX,2026-06-30
company_exact,山形銀行,山形銀行,high,JPX,2026-06-30
company_exact,岩手銀行,岩手銀行,high,JPX,2026-06-30
company_exact,東邦銀行,東邦銀行,high,JPX,2026-06-30
company_exact,東北銀行,東北銀行,high,JPX,2026-06-30
company_exact,ふくおかフィナンシャルグループ,ふくおかフィナンシャルグループ,high,JPX,2026-06-30
company_exact,スルガ銀行,スルガ銀行,high,JPX,2026-06-30
company_exact,八十二長野銀行,八十二長野銀行,high,JPX,2026-06-30
company_exact,山梨中央銀行,山梨中央銀行,high,JPX,2026-06-30
company_exact,大垣共立銀行,大垣共立銀行,high,JPX,2026-06-30
company_exact,福井銀行,福井銀行,high,JPX,2026-06-30
company_exact,清水銀行,清水銀行,high,JPX,2026-06-30
company_exact,富山銀行,富山銀行,high,JPX,2026-06-30
company_exact,滋賀銀行,滋賀銀行,high,JPX,2026-06-30
company_exact,南都銀行,南都銀行,high,JPX,2026-06-30
company_exact,百五銀行,百五銀行,high,JPX,2026-06-30
company_exact,紀陽銀行,紀陽銀行,high,JPX,2026-06-30
company_exact,ほくほくフィナンシャルグループ,ほくほくフィナンシャルグループ,high,JPX,2026-06-30
company_exact,山陰合同銀行,山陰合同銀行,high,JPX,2026-06-30
company_exact,鳥取銀行,鳥取銀行,high,JPX,2026-06-30
company_exact,百十四銀行,百十四銀行,high,JPX,2026-06-30
company_exact,四国銀行,四国銀行,high,JPX,2026-06-30
company_exact,阿波銀行,阿波銀行,high,JPX,2026-06-30
company_exact,大分銀行,大分銀行,high,JPX,2026-06-30
company_exact,宮崎銀行,宮崎銀行,high,JPX,2026-06-30
company_exact,佐賀銀行,佐賀銀行,high,JPX,2026-06-30
company_exact,琉球銀行,琉球銀行,high,JPX,2026-06-30
company_exact,セブン銀行,セブン銀行,high,JPX,2026-06-30
company_exact,みずほフィナンシャルグループ,みずほフィナンシャルグループ,high,JPX,2026-06-30
company_exact,高知銀行,高知銀行,high,JPX,2026-06-30
company_exact,山口フィナンシャルグループ,山口フィナンシャルグループ,high,JPX,2026-06-30
company_exact,芙蓉総合リース,芙蓉総合リース,high,JPX,2026-06-30
company_exact,みずほリース,みずほリース,high,JPX,2026-06-30
company_exact,東京センチュリー,東京センチュリー,high,JPX,2026-06-30
company_exact,ＳＢＩホールディングス,sbiホールディングス,high,JPX,2026-06-30
company_exact,Ｊトラスト,jトラスト,high,JPX,2026-06-30
company_exact,日本証券金融,日本証券金融,high,JPX,2026-06-30
company_exact,日本アジア投資,日本アジア投資,high,JPX,2026-06-30
company_exact,名古屋銀行,名古屋銀行,high,JPX,2026-06-30
company_exact,北洋銀行,北洋銀行,high,JPX,2026-06-30
company_exact,大光銀行,大光銀行,high,JPX,2026-06-30
company_exact,愛媛銀行,愛媛銀行,high,JPX,2026-06-30
company_exact,トマト銀行,トマト銀行,high,JPX,2026-06-30
company_exact,京葉銀行,京葉銀行,high,JPX,2026-06-30
company_exact,栃木銀行,栃木銀行,high,JPX,2026-06-30
company_exact,北日本銀行,北日本銀行,high,JPX,2026-06-30
company_exact,東和銀行,東和銀行,high,JPX,2026-06-30
company_exact,福島銀行,福島銀行,high,JPX,2026-06-30
company_exact,大東銀行,大東銀行,high,JPX,2026-06-30
company_exact,リコーリース,リコーリース,high,JPX,2026-06-30
company_exact,イオンフィナンシャルサービス,イオンフィナンシャルサービス,high,JPX,2026-06-30
company_exact,アコム,アコム,high,JPX,2026-06-30
company_exact,ジャックス,ジャックス,high,JPX,2026-06-30
company_exact,オリエントコーポレーション,オリエントコーポレーション,high,JPX,2026-06-30
company_exact,オリックス,オリックス,high,JPX,2026-06-30
company_exact,三菱ＨＣキャピタル,三菱hcキャピタル,high,JPX,2026-06-30
company_exact,ジャフコ　グループ,ジャフコグループ,high,JPX,2026-06-30
company_exact,九州リースサービス,九州リースサービス,high,JPX,2026-06-30
company_exact,トモニホールディングス,トモニホールディングス,high,JPX,2026-06-30
company_exact,大和証券グループ本社,大和証券グループ本社,high,JPX,2026-06-30
company_exact,野村ホールディングス,野村ホールディングス,high,JPX,2026-06-30
company_exact,岡三証券グループ,岡三証券グループ,high,JPX,2026-06-30
company_exact,丸三証券,丸三証券,high,JPX,2026-06-30
company_exact,東洋証券,東洋証券,high,JPX,2026-06-30
company_exact,東海東京フィナンシャル・ホールディングス,東海東京フィナンシャルホールディングス,high,JPX,2026-06-30
company_exact,光世証券,光世証券,high,JPX,2026-06-30
company_exact,水戸証券,水戸証券,high,JPX,2026-06-30
company_exact,いちよし証券,いちよし証券,high,JPX,2026-06-30
company_exact,松井証券,松井証券,high,JPX,2026-06-30
company_exact,ＳＯＭＰＯホールディングス,sompoホールディングス,high,JPX,2026-06-30
company_exact,日本取引所グループ,日本取引所グループ,high,JPX,2026-06-30
company_exact,マネックスグループ,マネックスグループ,high,JPX,2026-06-30
company_exact,ＨＳホールディングス,hsホールディングス,high,JPX,2026-06-30
company_exact,丸八証券,丸八証券,high,JPX,2026-06-30
company_exact,トレイダーズホールディングス,トレイダーズホールディングス,high,JPX,2026-06-30
company_exact,日産証券グループ,日産証券グループ,high,JPX,2026-06-30
company_exact,極東証券,極東証券,high,JPX,2026-06-30
company_exact,岩井コスモホールディングス,岩井コスモホールディングス,high,JPX,2026-06-30
company_exact,アイザワ証券グループ,アイザワ証券グループ,high,JPX,2026-06-30
company_exact,フィデアホールディングス,フィデアホールディングス,high,JPX,2026-06-30
company_exact,池田泉州ホールディングス,池田泉州ホールディングス,high,JPX,2026-06-30
company_exact,アニコム　ホールディングス,アニコムホールディングス,high,JPX,2026-06-30
company_exact,ＭＳ＆ＡＤインシュアランスグループホールディングス,ms&adインシュアランスグループホールディングス,high,JPX,2026-06-30
company_exact,ソニーフィナンシャルグループ,ソニーフィナンシャルグループ,high,JPX,2026-06-30
company_exact,あかつき本社,あかつき本社,high,JPX,2026-06-30
company_exact,スパークス・グループ,スパークスグループ,high,JPX,2026-06-30
company_exact,小林洋行,小林洋行,high,JPX,2026-06-30
company_exact,ｕｎｂａｎｋｅｄ,unbanked,high,JPX,2026-06-30
company_exact,豊トラスティ証券,豊トラスティ証券,high,JPX,2026-06-30
company_exact,第一ライフグループ,第一ライフグループ,high,JPX,2026-06-30
company_exact,東京海上ホールディングス,東京海上ホールディングス,high,JPX,2026-06-30
company_exact,アドバンテッジリスクマネジメント,アドバンテッジリスクマネジメント,high,JPX,2026-06-30
company_exact,イー・ギャランティ,イーギャランティ,high,JPX,2026-06-30
company_exact,アサックス,アサックス,high,JPX,2026-06-30
company_exact,ａｂｃ,abc,high,JPX,2026-06-30
company_exact,フィンテック　グローバル,フィンテックグローバル,high,JPX,2026-06-30
company_exact,ＮＥＣキャピタルソリューション,necキャピタルソリューション,high,JPX,2026-06-30
company_exact,Ｔ＆Ｄホールディングス,t&dホールディングス,high,JPX,2026-06-30
company_exact,アドバンスクリエイト,アドバンスクリエイト,high,JPX,2026-06-30
company_exact,三井不動産,三井不動産,high,JPX,2026-06-30
company_exact,三菱地所,三菱地所,high,JPX,2026-06-30
company_exact,平和不動産,平和不動産,high,JPX,2026-06-30
company_exact,東京建物,東京建物,high,JPX,2026-06-30
company_exact,京阪神ビルディング,京阪神ビルディング,high,JPX,2026-06-30
company_exact,住友不動産,住友不動産,high,JPX,2026-06-30
company_exact,太平洋興発,太平洋興発,high,JPX,2026-06-30
company_exact,ＲＩＳＥ,rise,high,JPX,2026-06-30
company_exact,テーオーシー,テーオーシー,high,JPX,2026-06-30
company_exact,コスモスイニシア,コスモスイニシア,high,JPX,2026-06-30
company_exact,レオパレス２１,レオパレス21,high,JPX,2026-06-30
company_exact,スターツコーポレーション,スターツコーポレーション,high,JPX,2026-06-30
company_exact,フジ住宅,フジ住宅,high,JPX,2026-06-30
company_exact,空港施設,空港施設,high,JPX,2026-06-30
company_exact,明和地所,明和地所,high,JPX,2026-06-30
company_exact,ゴールドクレスト,ゴールドクレスト,high,JPX,2026-06-30
company_exact,リログループ,リログループ,high,JPX,2026-06-30
company_exact,エスリード,エスリード,high,JPX,2026-06-30
company_exact,日神グループホールディングス,日神グループホールディングス,high,JPX,2026-06-30
company_exact,シーラホールディングス,シーラホールディングス,high,JPX,2026-06-30
company_exact,ＡＭＧホールディングス,amgホールディングス,high,JPX,2026-06-30
company_exact,エスコン,エスコン,high,JPX,2026-06-30
company_exact,ＲＥＶＯＬＵＴＩＯＮ,revolution,high,JPX,2026-06-30
company_exact,ＭＩＲＡＲＴＨホールディングス,mirarthホールディングス,high,JPX,2026-06-30
company_exact,センチュリー２１・ジャパン,センチュリー21ジャパン,high,JPX,2026-06-30
company_exact,ＡＶＡＮＴＩＡ,avantia,high,JPX,2026-06-30
company_exact,毎日コムネット,毎日コムネット,high,JPX,2026-06-30
company_exact,エリアクエスト,エリアクエスト,high,JPX,2026-06-30
company_exact,エリアリンク,エリアリンク,high,JPX,2026-06-30
company_exact,ファースト住建,ファースト住建,high,JPX,2026-06-30
company_exact,ランド,ランド,high,JPX,2026-06-30
company_exact,カチタス,カチタス,high,JPX,2026-06-30
company_exact,東祥,東祥,high,JPX,2026-06-30
company_exact,シーズクリエイト,シーズクリエイト,high,JPX,2026-06-30
company_exact,トーセイ,トーセイ,high,JPX,2026-06-30
company_exact,明豊エンタープライズ,明豊エンタープライズ,high,JPX,2026-06-30
company_exact,穴吹興産,穴吹興産,high,JPX,2026-06-30
company_exact,青山財産ネットワークス,青山財産ネットワークス,high,JPX,2026-06-30
company_exact,和田興産,和田興産,high,JPX,2026-06-30
company_exact,サンフロンティア不動産,サンフロンティア不動産,high,JPX,2026-06-30
company_exact,ＦＪネクストホールディングス,fjネクストホールディングス,high,JPX,2026-06-30
company_exact,グローム・ホールディングス,グロームホールディングス,high,JPX,2026-06-30
company_exact,ランドビジネス,ランドビジネス,high,JPX,2026-06-30
company_exact,サンネクスタグループ,サンネクスタグループ,high,JPX,2026-06-30
company_exact,ＡＳＩＡＮ　ＳＴＡＲ,asianstar,high,JPX,2026-06-30
company_exact,誠建設工業,誠建設工業,high,JPX,2026-06-30
company_exact,ハウスフリーダム,ハウスフリーダム,high,JPX,2026-06-30
company_exact,グランディハウス,グランディハウス,high,JPX,2026-06-30
company_exact,東武鉄道,東武鉄道,high,JPX,2026-06-30
company_exact,相鉄ホールディングス,相鉄ホールディングス,high,JPX,2026-06-30
company_exact,東急,東急,high,JPX,2026-06-30
company_exact,京浜急行電鉄,京浜急行電鉄,high,JPX,2026-06-30
company_exact,小田急電鉄,小田急電鉄,high,JPX,2026-06-30
company_exact,京王電鉄,京王電鉄,high,JPX,2026-06-30
company_exact,京成電鉄,京成電鉄,high,JPX,2026-06-30
company_exact,富士急行,富士急行,high,JPX,2026-06-30
company_exact,秩父鉄道,秩父鉄道,high,JPX,2026-06-30
company_exact,新潟交通,新潟交通,high,JPX,2026-06-30
company_exact,東日本旅客鉄道,東日本旅客鉄道,high,JPX,2026-06-30
company_exact,西日本旅客鉄道,西日本旅客鉄道,high,JPX,2026-06-30
company_exact,東海旅客鉄道,東海旅客鉄道,high,JPX,2026-06-30
company_exact,東京地下鉄,東京地下鉄,high,JPX,2026-06-30
company_exact,西武ホールディングス,西武ホールディングス,high,JPX,2026-06-30
company_exact,鴻池運輸,鴻池運輸,high,JPX,2026-06-30
company_exact,ゼロ,ゼロ,high,JPX,2026-06-30
