address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
1040045 東京都,最終更新日時： 2026/07/04 09:30 法人番号 7010001127322 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社４Ｘ フォーエックス Web・デジタルマーケティング業界 広告業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ブランド戦略支援 記事広告 動画制作 広告制作 マーケティング支援(デジタル・オフライン) イベント支援 ウェブメディア運営 イベント企画・運営 ,株式会社４Ｘ,keep,,代表者名 代表取締役 家口 寛,,https://db.grip.website/detail/7010001127322,MEOハブ候補,https://4x-corp.com/news/pr_20251001.html
1020074 東京都千代田区九段南３丁目７番９号,最終更新日時： 2026/08/10 13:02 法人番号 7010001111350 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ムラニシトラスト コンサルティング業界 デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 総合交通広告代理店 ┗交通広告（JR東日本、東京メトロ、都営、他私鉄） ┗屋外広告（東京都届出） ビル管理 ,株式会社ムラニシトラスト,keep,,代表者名 村西 一郎,,https://db.grip.website/detail/7010001111350,MEOハブ候補,https://t-muranishi.jp/
5300004 大阪府大阪市北区堂島浜１丁目２番１号新ダイビル２７Ｆ,最終更新日時： 2026/08/10 13:02 法人番号 1120001144163 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社メディアコンサルティング メディアコンサルティング コンサルティング業界 広告業界 広告業界 / 総合広告代理店 □ 自社運営求人サイト 『JOB-POSTER 』 □ 自社運営求人サイト 『JOB-POSTER DRIVER』 □ 新ポータルサイト 2026年5月OPEN！ □ 求人広告代理店事業 ［ マイナビ・doda・バイトル ］ □ メディア事業 介護施設・老人ホーム・福祉施設の検索サイト 『みたい介護！』 □ メディア広告事業 □ 有料職業紹介事業 厚生労働大臣許可 ＜27-ユ-301809＞ □ コンサルティング事業 ,株式会社メディアコンサルティング,keep,,代表者名 代表取締役 永田 浩太郎,,https://db.grip.website/detail/1120001144163,MEOハブ候補,https://www.media-consulting.co.jp/
1640011 東京都中野区中央１丁目２０番２９号,最終更新日時： 2026/08/10 13:02 法人番号 1011201001958 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社サンク エンタメ業界 広告業界 マスコミ業界 ゲーム業界 通信業界 広告業界 / 総合広告代理店 ゲーム業界 / ゲーム制作受託 通信業界 / 放送事業(CATV等) テレビコマーシャルの企画および制作Web動画、プロモーション映像の企画および制作 ,株式会社サンク,keep,,代表者名 代表取締役社長 小池勇二,,https://db.grip.website/detail/1011201001958,MEOハブ候補,https://www.cinq.co.jp/
1540001 東京都,最終更新日時： 2026/07/14 11:25 法人番号 1010901052930 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アンカー アンカー 広告業界 広告業界 / 総合広告代理店 ・各種広告宣伝媒体扱い ・セールスプロモーション業務 ┗店頭販促 会報誌の企画・制作 消費者キャンペーン提案・事務局運営 イベント企画・運営 ・WEB制作、WEBコンサルティング ・MD開発支援 ・PR業務 ,株式会社アンカー,keep,,代表者名 増田 成衛,,https://db.grip.website/detail/1010901052930,MEOハブ候補,https://ap-anchor.jp/
1500013 東京都渋谷区恵比寿２丁目８番９号サンティエ恵比寿ビル３階,最終更新日時： 2026/08/10 13:02 法人番号 8010701034874 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ｚｏｍｂｉｅ ゾンビ エンタメ業界 広告業界 マスコミ業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) 事業コンサルティング IT・WEB制作 / 動画制作 ブランディング（戦略、言語化、ビジュアル化） 広告制作 / SNSマーケティング インフルエンサーマーケティング 成果報酬型マーケティング SNSアカウント運用 / ライバー事業 / アイドル事業 イベント制作・運営 ,株式会社ｚｏｍｂｉｅ,keep,,-,,https://db.grip.website/detail/8010701034874,MEOハブ候補,https://zombie-pr.co.jp/
8100001 福岡県福岡市中央区天神１丁目１４－１８,最終更新日時： 2026/04/11 11:21 法人番号 2011601020292 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社サムライエージェント サムライエージェント 広告業界 広告業界 / 総合広告代理店 株式会社サムライエージェントは、メディア事業、広告代理事業、通信販売事業を展開しています。デジタル化を推進し、デジタル格差の解消を目指しています。専門的な知見を活かし、信頼できる情報と行動・体験につながる価値を提供します。主な取引先には、NTTドコモ、ソフトバンク、Googleなどが名を連ねています。 ,株式会社サムライエージェント,keep,,代表者名,,https://db.grip.website/detail/2011601020292,MEOハブ候補,https://samuraiagent.co.jp/
5731153 大阪府,最終更新日時： 2026/07/23 20:05 法人番号 2120001148931 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 アサヒ・ドリーム・クリエイト株式会社 アサヒドリームクリエイト 広告業界 広告業界 / 総合広告代理店 販促ツール製作、販促企画 ,アサヒ・ドリーム・クリエイト株式会社,keep,,代表者名,,https://db.grip.website/detail/2120001148931,MEOハブ候補,https://pop-asahi.com/
1500036 東京都渋谷区南平台町１６番１１号,最終更新日時： 2026/04/11 11:21 法人番号 2011001070087 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社総合メディア ソウゴウメディア 広告業界 広告業界 / 総合広告代理店 広告業 ,株式会社総合メディア,keep,,代表者名,,https://db.grip.website/detail/2011001070087,MEOハブ候補,https://www.sogo-media.jp/company_03.html
1500031 東京都渋谷区桜丘町２９番３３号,最終更新日時： 2026/08/10 13:02 法人番号 2010801022132 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社セカンドガード セカンドガード エンタメ業界 デザイン業界 その他 広告業界 マスコミ業界 通信業界 デザイン業界 / 空間・インテリアデザイン その他 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) ■総合セールスプロモーションの企画・制作 ■各種イベントの企画・制作・演出・進行・運営 ■各種キャンペーンの企画・制作・運営 ■各種SPツールの企画開発・制作 ■各種営業支援・販売促進等における運営 ■イベント美術のデザイン・造作施工 ■各種コンテンツ（映像・web等）の企画開発・制作 ,株式会社セカンドガード,keep,,代表者名 代表取締役 設樂秀基,,https://db.grip.website/detail/2010801022132,MEOハブ候補,https://second-guard.co.jp/
1030007 東京都中央区日本橋浜町２丁目６１番１１号,最終更新日時： 2026/04/11 11:21 法人番号 2010001046403 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ジェネシス ジェネシス 広告業界 広告業界 / 総合広告代理店 ダイレクトマーケティングに特化した広告代理店 ,株式会社ジェネシス,keep,,03-5641-1741,,https://db.grip.website/detail/2010001046403,MEOハブ候補,https://www.genesisnet.co.jp/about_us/info.html
1500002 東京都渋谷区渋谷１丁目６番１０号,最終更新日時： 2026/07/05 11:19 法人番号 1010401133776 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アクロ アクロ 広告業界 マスコミ業界 広告業界 / 総合広告代理店 マスコミ業界 / テレビ局 アクロは、テレビ番組の企画・制作を主な事業とする会社です。エンターテインメント番組、バラエティ番組、ドラマ、ドキュメンタリーなど、幅広いジャンルの番組制作実績があります。主要な取引先は、日本テレビ、NHK、テレビ朝日、TBS、テレビ東京、フジテレビといった主要テレビ局です。 ,株式会社アクロ,keep,,代表者名 相澤 幸一,,https://db.grip.website/detail/1010401133776,MEOハブ候補,https://www.acro-net.tv/
1080023 東京都港区芝浦３丁目１番２１号,最終更新日時： 2026/08/19 13:10 法人番号 9010401162891 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ゲート・ワン ゲートワン IT・ソフトウェア業界 広告業界 通信業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) Webサイト制作、システム開発、UI/UXデザイン、デジタルマーケティング支援、ITコンサルティング。企業のDX推進を支援し、最適なデジタルソリューションを提供します。 ,株式会社ゲート・ワン,keep,,代表者名,,https://db.grip.website/detail/9010401162891,MEOハブ候補,https://gate-one.co.jp/
6300257 奈良県生駒市元町１丁目６番１２号,最終更新日時： 2026/08/10 13:02 法人番号 2150001004982 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 大光宣伝株式会社 ダイコウセンデン デザイン業界 広告業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 交通広告:駅構内広告・電車内広告・バス広告 屋外広告:屋上広告・ロードサイド広告・電柱広告 サイン:屋内外看板・LEDサイン・デジタルサイネージ・LEDビジョン・インクジェット出力 公共広報誌 セールスプロモーション:シネアド・WEB広告・パンフレット・その他販促物 ITクリエイティブ:CIデザイン・イラスト・WEB・SNS・撮影/映像編集 《指定広告取扱》 JR、Osaka Metro、近鉄、奈良交通、近鉄バス、 JPコミュニケーションズ（日本郵便）、奈良テレビ ほか ,大光宣伝株式会社,keep,,代表者名 代表取締役 中田 真美子,,https://db.grip.website/detail/2150001004982,MEOハブ候補,https://www.daikosenden.com/
1700005 東京都,最終更新日時： 2026/08/10 13:02 法人番号 6011001165321 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社イフオンリー イフオンリー エンタメ業界 デザイン業界 広告業界 マスコミ業界 通信業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) 広告・宣伝 D2CブランドのKPI改善支援 新規事業支援 ,株式会社イフオンリー,keep,,代表者名,,https://db.grip.website/detail/6011001165321,MEOハブ候補,https://if-only.jp/
5300047 大阪府大阪市北区西天満５丁目９番５号谷山ビル８Ｆ,最終更新日時： 2026/08/10 13:02 法人番号 9011101073883 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社スタジオくとうてん スタジオクトウテン デザイン業界 その他の業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ■DTP制作、ホームページ制作、企画、コンサルティング事業 ■印刷業全般 ■写真・動画撮影 ■イベント、キャンペーンの企画、制作、運営及び広告業務 ,株式会社スタジオくとうてん,keep,,代表者名 代表取締役 岡本 直人,,https://db.grip.website/detail/9011101073883,MEOハブ候補,https://www.studiokutouten.co.jp/
4440903 愛知県岡崎市東大友町字松花５１番地,最終更新日時： 2026/08/10 13:02 法人番号 5180301001773 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ハットリマーキング ハットリマーキング デザイン業界 その他の業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ■カーラッピング ■スクリーン印刷 ■屋外・屋内各種サインの企画・設計・施工 ■各種デザイン・レイアウト ■車両マーキング ■コーポレートデザイン ■インクジェットプリンター出力 ,株式会社ハットリマーキング,keep,,代表者名 代表取締役 服部直己,,https://db.grip.website/detail/5180301001773,MEOハブ候補,https://www.hattori-marking.com/
6078179 京都府京都市山科区大宅御所田町３２番地１,最終更新日時： 2026/07/04 09:30 法人番号 4130001012416 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エスティ エスティ 広告業界 広告業界 / 総合広告代理店 ＜制作部門＞ ■グラフィックデザイン製作（会社案内、リクルートパンフ、カタログ、ポスター、パンフレット等総合広告） ■商品撮影 ＜企画部門＞ ■マーケティングプラン及びロゴタイプ企画製作 ■企業販促POP.CI.VI企画立案 ＜印刷部門＞ ■会社案内、リクルートパンフ、カタログ、ポスター、DMハガキ、名刺、パンフレット等総合印刷 ＜発送代行部門＞ ■DM ＜通信販売部門＞ ■各種商品販売 ,株式会社エスティ,keep,,代表者名 代表取締役 田代 昭次,,https://db.grip.website/detail/4130001012416,MEOハブ候補,https://www.stp.co.jp/
3360931 埼玉県さいたま市緑区原山２丁目３５番８号,最終更新日時： 2026/08/10 13:02 法人番号 3030001109280 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ライトアームス ライトアームス デザイン業界 その他の業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 サイン&ディスプレイの企画・デザイン・製作・施工 ,株式会社ライトアームス,keep,,代表者名 代表取締役 山田 亮介,,https://db.grip.website/detail/3030001109280,MEOハブ候補,https://right-arms.net/
1600022 東京都,最終更新日時： 2026/08/10 13:02 法人番号 3011101038867 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社一迅社 イチジンシャ 出版業界 広告業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 ◆講談社100％子会社◆ ■エンターテイメント系の出版社として雑誌・書籍の出版を行っています。弊社出版物「月刊Ｃｏｍｉｃ ＺＥＲＯ-ＳＵＭ」「月刊ＣｏｍｉｃＲＥＸ」「gateau」「コミック百合姫」その他ドラマＣＤ、グッズ販売、電子書籍配信等も行っています。 ■主要取引先：日本出版販売、トーハン、中央社、大日本印刷、新興社、ＫＰＳフルフィルメント ,株式会社一迅社,keep,,代表者名 代表取締役社長 嘉悦 正明,,https://db.grip.website/detail/3011101038867,MEOハブ候補,https://www.ichijinsha.co.jp/
3810025 長野県長野市大字北長池１２２４番地１,最終更新日時： 2026/07/05 11:19 法人番号 3010401124897 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＢＯマーズ ボマーズ Web・デジタルマーケティング業界 広告業界 マスコミ業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 広告業界 / 総合広告代理店 マスコミ業界 / テレビ局 テレビ番組・映像制作 ,株式会社ＢＯマーズ,keep,,0354229754,,https://db.grip.website/detail/3010401124897,MEOハブ候補,http://www.bomars.co.jp/
4600011 愛知県名古屋市中区大須３丁目１３番９号,最終更新日時： 2026/08/10 13:02 法人番号 1180001118087 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社クリエイターズプラットホーム クリエイターズプラットホーム エンタメ業界 デザイン業界 旅行業界 広告業界 通信業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) 広告代理業 ,株式会社クリエイターズプラットホーム,keep,,代表者名 高橋 健太郎,,https://db.grip.website/detail/1180001118087,MEOハブ候補,https://cre-plat.com/
1410021 東京都品川区上大崎３丁目１４番３５号山手ビル３Ｆ,最終更新日時： 2026/07/04 09:30 法人番号 9010701012953 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ラジアン ラジアン デザイン業界 広告業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ブランド戦略 コミュニケーション設計 CI/BI開発 パッケージデザイン 新聞雑誌、SPツールなどグラフィック媒体における 広告販促物の企画制作 展示会イベント 空間・企業ショールーム等の企画、デザイン、設計 ,株式会社ラジアン,keep,,-,,https://db.grip.website/detail/9010701012953,MEOハブ候補,https://www.radian.co.jp/
2730035 千葉県船橋市本中山５丁目１１番１５号,最終更新日時： 2026/07/04 09:30 法人番号 8120002015183 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社ランドマーク ランドマーク 建設・工事業界 エンタメ業界 デザイン業界 広告業界 マスコミ業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 展示会やイベント等の看板やパネル等の製作・設営 ,有限会社ランドマーク,keep,,代表者名 代表取締役 箕浦 靖,,https://db.grip.website/detail/8120002015183,MEOハブ候補,https://www.lm-sign.jp/
6580052 兵庫県神戸市東灘区住吉東町５丁目１番３４号,最終更新日時： 2026/08/10 13:02 法人番号 7140001024861 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ジーエークロッシング ジーエークロッシング Web・デジタルマーケティング業界 広告業界 広告業界 / 総合広告代理店 販促プランニングやデジタルソリューション、クリエイティブなどのあらゆる販売戦略を行います。 ◆企業の宣伝・広告に関わる企画立案及びブランディング ◆販売促進に関わる企画立案及びそのコンテンツ制作 ◆フォトメディアに関する各種事業および自社スタジオにおける各種撮影事業（神戸スタジオ 東京スタジオ） ◆スタジオ及びスタジオ付帯設備のレンタル業（PIX神戸 スタジオ） ◆インターネット関連の動画コンテンツ制作及びサイトの運営 ◆オンラインストアや自社システムなどの自社サービスの開発と運営 ,株式会社ジーエークロッシング,keep,,代表者名 代表取締役会長 小川 洋一,,https://db.grip.website/detail/7140001024861,MEOハブ候補,https://xrossing.co.jp/
5430056 大阪府大阪市天王寺区堀越町１１番１１号,最終更新日時： 2026/07/04 09:30 法人番号 7120001204952 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＣＯＦＦＩＳＯ コフィッソ 広告業界 広告業界 / 総合広告代理店 人材コンサルティング業 ,株式会社ＣＯＦＦＩＳＯ,keep,,代表者名 代表取締役 白崎 誠志朗,,https://db.grip.website/detail/7120001204952,MEOハブ候補,https://coffiso.jp/
1060044 東京都港区東麻布１丁目４番２－８０１号,最終更新日時： 2026/08/10 13:02 法人番号 7011001151527 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＢＬＡＣＫ ＣＯＲＰＯＲＡＴＩＯＮ ブラックコーポレーション コンサルティング業界 広告業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) ・マーケティング事業 ・コンサルティング事業 ・映像制作事業 ・ウェブ制作事業 ・オーダーメイドスーツ事業 ・人材育成事業 ・求人広告事業 ,株式会社ＢＬＡＣＫ　ＣＯＲＰＯＲＡＴＩＯＮ,keep,,代表者名 住吉慎太郎,,https://db.grip.website/detail/7011001151527,MEOハブ候補,https://blackcorporation.jp/
9830852 宮城県仙台市宮城野区榴岡４丁目１２番７号,最終更新日時： 2026/08/10 13:02 法人番号 6370001019484 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ノースロード・ミュージック ノースロードミュージック エンタメ業界 旅行業界 広告業界 マスコミ業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) コンサート・イベントの企画・制作、主催、斡旋およびマネジメント 公共団体・会館自主事業の企画提供と業務代行 テレビ・ラジオ番組制作、CM制作、レコードプロモーションおよび広告代理業務 ,株式会社ノースロード・ミュージック,keep,,代表者名 代表取締役：久保井 隆史,,https://db.grip.website/detail/6370001019484,MEOハブ候補,https://www.north-road.co.jp/
5300004 大阪府大阪市北区堂島浜１丁目１番８号,最終更新日時： 2026/08/10 13:02 法人番号 6120001080718 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社コム計画室 コムケイカクシツ コンサルティング業界 出版業界 広告業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 ～Sales Promotion～ 販売促進の企画立案＆実施 ・各種調査の企画・実施・分析～販促プランの立案・具体的実施 ～Creative～ プロモーションツールの企画・制作 ・ブランド構築・ロゴ開発 ・ポスター、リーフレット、パンフレット、情報誌、DM等の企画・制作 ・情報誌の企画・編集・制作（取材・撮影コーディネート・ディレクション） ・動画の企画・編集・制作 ～Web～ Webサイト・コンテンツの企画・制作 ・Webサイトの企画・編集・デザイン ・アプリケーションの企画・運用 ・Webコンテンツの企画・制作 ～Merchandising～ 商品化計画（MD）の立案＆実施 ・市場分析・業界動向の調査 ・商品の企画・開発 ・商品モニターの企画・運営・管理 ・誌面の企画・編集 ・商品販売実績の集計・管理 ,株式会社コム計画室,keep,,代表者名 代表取締役 明石 紗代子,,https://db.grip.website/detail/6120001080718,MEOハブ候補,https://com-keikaku.co.jp/
4440007 愛知県岡崎市大平町字杉本１番地１,最終更新日時： 2026/08/10 13:02 法人番号 5180301000049 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 あいち印刷株式会社 アイチインサツ 素材・一般製造業界 その他の業界 出版業界 広告業界 その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 ★総合印刷業 ポスター、折込チラシ、POP、カタログ、DM リーフレット、書籍の印刷、加工・製本・配送 ,あいち印刷株式会社,keep,,代表者名 代表取締役 尾崎 篤司,,https://db.grip.website/detail/5180301000049,MEOハブ候補,https://www.aichi-pr.co.jp/
8100075 福岡県福岡市中央区港２丁目７番１１号,最終更新日時： 2026/06/26 10:20 法人番号 3290001047059 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＯＶＥＲ Ｄ－ＬＩＶＥ オーヴァードライヴ Web・デジタルマーケティング業界 広告業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 広告業界 / 総合広告代理店 Webサイト制作、システム開発、UI/UXデザイン、デジタルマーケティング支援、コンサルティング。最新技術を活用し、企業のDX推進や事業成長をサポートする。 ,株式会社ＯＶＥＲ　Ｄ－ＬＩＶＥ,keep,,代表者名 清水一秀,,https://db.grip.website/detail/3290001047059,MEOハブ候補,http://over-dlive.co.jp/
5410048 大阪府大阪市中央区瓦町４丁目４番７号,最終更新日時： 2026/08/10 13:02 法人番号 4120001127446 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アドニック アドニック デザイン業界 その他の業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 広告業 ,株式会社アドニック,keep,,代表者名 代表取締役社長 藤田 治,,https://db.grip.website/detail/4120001127446,MEOハブ候補,https://adnic.co.jp/
1210054 東京都足立区辰沼２丁目１７番２２号,最終更新日時： 2026/07/04 09:30 法人番号 5011501013294 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社かぶきや カブキヤ デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 サインデザイン・プロデュース・施工まで一貫した工程作業を行います。 【ロゴマーク、社名ロゴ、案内サイン、誘導サイン など】 ,株式会社かぶきや,keep,,代表者名 代表取締役 安藤 財,,https://db.grip.website/detail/5011501013294,MEOハブ候補,https://www.kabuki-ya.com/
5710017 大阪府門真市四宮４丁目５番２２号,最終更新日時： 2026/08/10 13:02 法人番号 3120001157452 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社広伸 コウシン エンタメ業界 デザイン業界 出版業界 広告業界 マスコミ業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 *自社媒体・イベントの企画・制作・運営 テレビ・ラジオ・新聞・雑誌広告等各種媒体広告の企画・制作・代理 SP広告企画・制作（チラシ・パンフレット・ポスター・カタログ・看板など） イベント企画 ホームページ制作 インターネット広告 インターネットによる不動産情報サービス ,株式会社広伸,keep,,代表者名 代表取締役 板垣 俊宏,,https://db.grip.website/detail/3120001157452,MEOハブ候補,http://ad-koushin.co.jp/
4630072 愛知県名古屋市守山区金屋１丁目２７番３号,最終更新日時： 2026/07/05 11:19 法人番号 2180002048225 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 有限会社キュー Web・デジタルマーケティング業界 広告業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 広告業界 / 総合広告代理店 広告映像・企業PR動画・テレビ番組の企画・制作およびWeb広告・SNS運用・分析事業を行う。 ,有限会社キュー,keep,,代表者名 橋野 哲也,,https://db.grip.website/detail/2180002048225,MEOハブ候補,https://www.cue-inc.co.jp/
1410032 東京都品川区大崎１丁目１７番１７号,最終更新日時： 2026/08/10 13:02 法人番号 2180001071541 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社プロポーションシーツー プロポーションシーツー 生活用品業界 デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ◇パッケージデザイン、グラフィックデザイン ◇コーポレイトコミュニケーションシステム ◇デザインマネジメントコンサルティング ◇インダストリアルデザイン ◇環境照明デザイン、インテリア・ディスプレイデザイン ◇印刷、展示等の各種制作業務 ,株式会社プロポーションシーツー,keep,,代表者名 藤平 剛,,https://db.grip.website/detail/2180001071541,MEOハブ候補,https://p-c2.com/
1070052 東京都港区赤坂２丁目１４番１３号シャトレ赤坂,最終更新日時： 2026/08/10 13:02 法人番号 2010401031608 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社竜カンパニー リュウカンパニー エンタメ業界 出版業界 広告業界 マスコミ業界 通信業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) ・ テレビ局における番組の宣伝業務全般 ・ テレビ番組のスチール撮影 ・ ポスター・雑誌・新聞・屋外広告などの撮影、デザイン、制作進行 ・ 番組宣伝の企画及びプロデュース ・ 番組ホームページの企画 ・ 写真のレタッチ・写真管理システムオペレート ・ ネーミング考案、ロゴマークなどの企画デザイン ・ 写真集、パンフレット、季刊行物などの企画デザイン及び写真撮影 ,株式会社竜カンパニー,keep,,代表者名 代表 齋藤直己,,https://db.grip.website/detail/2010401031608,MEOハブ候補,https://www.ryu-company.co.jp/
1010025 東京都千代田区神田佐久間町１丁目８番４号アルテール秋葉原７０８,最終更新日時： 2026/07/04 17:34 法人番号 2011801026973 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 ＴＹＣ株式会社 ティーワイシー 広告業界 広告業界 / 総合広告代理店 ■販売促進 ■セールスプロモーションサービス、軽作業、配送、各種業務一括管理 ■イベント企画・制作・運営業務請負 ■フィールド部門 ■マーケティング ■広告企画・代理店業務 ■SPツール制作及び梱包・DM発送 ,ＴＹＣ株式会社,keep,,代表者名 代表者 古屋 百合,,https://db.grip.website/detail/2011801026973,MEOハブ候補,https://www.tyc-net.com/
5500002 大阪府大阪市西区江戸堀１丁目６番１０号,最終更新日時： 2026/04/23 11:55 法人番号 1120001165886 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社フューチャースケッチ フューチャースケッチ 広告業界 広告業界 / 総合広告代理店 不動産事業におけるコミュニケーション、ソリューションにおけるすべての課題を事業領域とする不動産広告代理店です。 ,株式会社フューチャースケッチ,keep,,06-6445-1200,,https://db.grip.website/detail/1120001165886,MEOハブ候補,http://future-sketch.com/top.html
