batch_no,sample_position,sheet_row,company_name,url,contact_url,proposal_class,existing_evidence,classification,reason,official_status,contact_status,form_exists,service_hits,client_hits,weak_only_hits,enterprise_review_term,final_url,contact_final_url,evidence_pages
35,21,1722,トヨタホーム株式会社,https://www.toyotahome.co.jp/,https://www.toyotahome.co.jp/contact/?ad_cd=hp_top_cta_omatome,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / サロン,,,https://www.toyotahome.co.jp/,https://www.toyotahome.co.jp/contact/?ad_cd=hp_top_cta_omatome,https://www.toyotahome.co.jp/s/tochikatsuyou/jitsurei/ / https://www.toyotahome.co.jp/corporate/annai/business/about_plt.html
35,31,1732,ハンエー地建株式会社,https://han-a.co.jp/,https://han-a.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 不動産会社,賃貸管理,,https://han-a.co.jp/,https://han-a.co.jp/contact,
35,41,1742,フジ・アメニティサービス株式会社,https://www.fuji-amenity.com/,https://www.fuji-amenity.com/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.fuji-amenity.com/,https://www.fuji-amenity.com/contact/,https://www.fuji-amenity.com/index.html
36,1,1752,ホームトラスト株式会社,https://www.hometrust.co.jp/,https://www.hometrust.co.jp/pages/3/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.hometrust.co.jp/,https://www.hometrust.co.jp/pages/3/,https://www.hometrust.co.jp/pages/99/
36,11,1762,リングス株式会社,https://www.apaman2000.com/,https://www.apaman2000.com/html/baikyaku-form.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://www.apaman2000.com/,https://www.apaman2000.com/html/baikyaku-form.html,
36,21,1772,ワールドポテンシャル株式会社,https://wpo.co.jp/,https://wpo.co.jp/information/36950/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,飲食店 / 宿泊施設 / ホテル / 観光,賃貸管理 / 不動産仲介,,https://wpo.co.jp/,https://wpo.co.jp/information/36950/,https://wpo.co.jp/monthly-mansion/serviceoption/ / https://wpo.co.jp/service/ / https://wpo.co.jp/monthly-mansion/
36,31,1782,丸一土地建物株式会社,https://www.maruichi-land.co.jp/,https://www.maruichi-land.co.jp/kasitai/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,観光,賃貸管理,,https://www.maruichi-land.co.jp/,https://www.maruichi-land.co.jp/kasitai/,https://www.maruichi-land.co.jp/feature/2884/
36,41,1792,京成不動産株式会社,https://www.keisei-land.co.jp/,http://www.keisei-land.co.jp/contents/code/reform,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / ホテル / 不動産会社,,,https://www.keisei-land.co.jp/,https://www.keisei-land.co.jp/contents/code/reform,https://www.keisei-land.co.jp/contents/code/campaign/ / https://www.keisei-land.co.jp/contents/code/shueki
37,1,1802,北山ハウス産業株式会社,https://kitayamahouse.jp/,https://kitayamahouse.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://kitayamahouse.jp/,https://kitayamahouse.jp/contact/,
37,11,1812,合同会社ケイズコンサルタント,https://ks-ngy.com/,https://ks-ngy.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://ks-ngy.com/,https://ks-ngy.com/contact/,https://ks-ngy.com/service/
37,21,1822,大喜工業株式会社,https://daiki-kougyo.co.jp/,https://daiki-kougyo.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,宿泊施設 / ホテル / 観光 / 中小企業,,,https://daiki-kougyo.co.jp/,https://daiki-kougyo.co.jp/contact/,https://daiki-kougyo.co.jp/kan_kousei/ / https://daiki-kougyo.co.jp/category/construction/#1986 / https://daiki-kougyo.co.jp/category/construction/#1982
37,31,1832,大鏡建設株式会社,https://daikyo-k.net/,https://daikyo-k.net/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,店舗 / 建設会社,,,https://daikyo-k.net/,https://daikyo-k.net/contact,https://daikyo-k.net/service / https://daikyo-k.net/service/project / https://daikyo-k.net/service/application
37,41,1842,巽建装株式会社,https://tatsumi-kenso.biz/,https://tatsumi-kenso.biz/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://tatsumi-kenso.biz/,https://tatsumi-kenso.biz/,
38,1,1852,日本トルビン株式会社,https://nihon-torubin.co.jp/,https://nihon-torubin.co.jp/?page_id=42,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://nihon-torubin.co.jp/,https://nihon-torubin.co.jp/?page_id=42,https://nihon-torubin.co.jp/?bukken=rentbusiness / https://nihon-torubin.co.jp/?bukken=rentbusiness02 / https://nihon-torubin.co.jp/?bukken=rentbusiness01
38,11,1862,有限会社さくらホーム,https://www.sakurahome-co.jp/,https://www.sakurahome-co.jp/company/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 不動産会社,,,https://www.sakurahome-co.jp/,https://www.sakurahome-co.jp/company/contact/,
38,21,1872,有限会社エステート三和,https://estsanwa.jp/,https://estsanwa.jp/cf_cgi2/toiawase.htm,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,サロン,不動産仲介,,https://estsanwa.jp/,https://estsanwa.jp/cf_cgi2/toiawase.htm,
38,31,1882,有限会社ダン,https://fudousan-dan.com/,https://fudousan-dan.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://fudousan-dan.com/,https://fudousan-dan.com/contact/,
38,41,1892,有限会社モリ不動産,https://mori-fudousan.com/,https://mori-fudousan.com/pages/3/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://mori-fudousan.com/,https://mori-fudousan.com/pages/3/,
39,1,1902,有限会社原商事,http://www.hara-syouzi.com/,http://www.hara-syouzi.com/mailform/mailform_1/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 不動産会社,,,http://www.hara-syouzi.com/,http://www.hara-syouzi.com/mailform/mailform_1/,http://www.hara-syouzi.com/other/multi17.html / http://www.hara-syouzi.com/other/multi18.html
39,11,1912,有限会社帯広ドットコム,https://www.obihiroshi.com/,https://www.obihiroshi.com/contact_campaign.php,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 飲食店,賃貸管理 / 内装工事,,https://www.obihiroshi.com/,https://www.obihiroshi.com/contact_campaign.php,https://www.obihiroshi.com/list_buy.php?type=5
39,21,1922,有限会社高蔵住宅,https://www.takakurajutaku.com/,https://www.takakurajutaku.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,不動産会社,,,https://www.takakurajutaku.com/,https://www.takakurajutaku.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B,
39,31,1932,東急住宅リース株式会社,https://www.tokyu-housing-lease.co.jp/,https://www.tokyu-housing-lease.co.jp/residents/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 建設会社,賃貸管理,,https://www.tokyu-housing-lease.co.jp/,https://www.tokyu-housing-lease.co.jp/residents/,https://www.tokyu-housing-lease.co.jp/corporate/office/ / https://www.tokyu-housing-lease.co.jp/service/ / https://www.tokyu-housing-lease.co.jp/service/mng-buildings/
39,41,1942,株式会社あなぶきレジデンシャル流通,https://www.anabuki-rr.co.jp/,https://www.anabuki-rr.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / ホテル,,,https://www.anabuki-rr.co.jp/,https://www.anabuki-rr.co.jp/contact/,https://www.anabuki-rr.co.jp/company/office/ / https://www.anabuki-rr.co.jp/parking/
40,1,1952,株式会社くみん不動産,https://www.kumin.co.jp/,https://www.kumin.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.kumin.co.jp/,https://www.kumin.co.jp/contact/,
40,11,1962,株式会社ふれんず宅建保証,https://www.f-takken.com/hoshou/,https://www.f-takken.com/hoshou/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.f-takken.com/hoshou/,https://www.f-takken.com/hoshou/contact,https://www.f-takken.com/hoshou/service / https://www.f-takken.com/hoshou/freins_delivery
40,21,1972,株式会社アイワホーム,https://www.aiwa-home.jp/,https://www.aiwa-home.jp/formmagazine/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.aiwa-home.jp/,https://www.aiwa-home.jp/formmagazine/,https://www.aiwa-home.jp/business/
40,31,1982,株式会社アソーク,https://asok-inc.co.jp/,https://asok-inc.co.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,no,,店舗 / 不動産会社,賃貸管理 / 不動産仲介,,https://asok-inc.co.jp/,https://asok-inc.co.jp/,
40,41,1992,株式会社アフロ,https://www.aflo-net.com/,https://www.aflo-net.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / サロン,不動産仲介,,https://www.aflo-net.com/,https://www.aflo-net.com/contact/,https://www.aflo-net.com/real-estate-agent/ / https://www.aflo-net.com/development/
41,1,2002,株式会社アレップス,https://town-group.co.jp/,https://town-group.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 飲食店 / 多店舗,賃貸管理 / 不動産仲介,,https://town-group.co.jp/,https://town-group.co.jp/contact,https://town-group.co.jp/groupinfo#town-hikkoshi / https://town-group.co.jp/groupinfo#shxinmen
41,11,2012,株式会社アーバンライフ建築総合研究所,https://urban-a.co.jp/,https://urban-a.co.jp/publics/index/23/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://urban-a.co.jp/,https://urban-a.co.jp/publics/index/23/,
41,21,2022,株式会社インターレジデンス,https://inter-residence.com/,https://inter-residence.com/wp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://inter-residence.com/,https://inter-residence.com/contact/,https://inter-residence.com/business/ / https://inter-residence.com/business/#estate / https://inter-residence.com/business/#rent
41,31,2032,株式会社エコホームズ,http://www.eco-homes.jp/,https://www.eco-homes.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 建設会社,賃貸管理 / 不動産仲介,,http://www.eco-homes.jp/,https://www.eco-homes.jp/contact/,https://www.eco-homes.jp/#j_management / https://www.eco-homes.jp/service/ / https://www.eco-homes.jp/seminar/seminar-232/
41,41,2042,株式会社エバンスアメニティー,https://www.evanceamenity.jp/,https://www.evanceamenity.jp/inquiry/index.php,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://www.evanceamenity.jp/,https://www.evanceamenity.jp/inquiry/index.php,https://www.evanceamenity.jp/build-archive/page-1.html
42,1,2052,株式会社オーリック不動産,https://alliq.jp/,https://alliq.jp/inquiry/index.php,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://alliq.jp/,https://alliq.jp/inquiry/index.php,https://alliq.jp/diary-detail-582105/ / https://alliq.jp/diary-detail-574617/ / https://alliq.jp/build-archive/
42,11,2062,株式会社クラリス,https://www.clarice-c.com/,https://www.clarice-c.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理 / 設備保守,,https://www.clarice-c.com/,https://www.clarice-c.com/contact/,https://www.clarice-c.com/business/pm.html / https://www.clarice-c.com/business/bm.html / https://www.clarice-c.com/business/renovation.html#page01
42,21,2072,株式会社グローリア・ライフ・クリエイト,https://www.glc-inc.jp/,https://www.glc-inc.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_hub,複数の地域事業者との顧客接点を機械確認できず,200,200,yes,プロモーション,,賃貸管理,,https://www.glc-inc.jp/,https://www.glc-inc.jp/contact/,https://www.glc-inc.jp/service/ / https://www.glc-inc.jp/service/plan/ / https://www.glc-inc.jp/service/vacancy-measures/
42,31,2082,株式会社サンエース,https://www.sar.co.jp/,https://www.sar.co.jp/cnt/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,開業支援 / 店舗開発,店舗 / 建設会社,賃貸管理,,https://www.sar.co.jp/,https://www.sar.co.jp/cnt/contact,https://www.sar.co.jp/land/welfare/case.html / https://www.sar.co.jp/land/welfare/matching.html / https://www.sar.co.jp/management/manage02.html
42,41,2092,株式会社シティハウス管理,https://kanri.cityhouse.co.jp/,https://kanri.cityhouse.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://kanri.cityhouse.co.jp/,https://kanri.cityhouse.co.jp/contact/,
43,1,2102,株式会社丸八テント商会,https://08tent.co.jp/,https://08tent.co.jp/contact_us/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 医院 / 歯科 / 飲食店 / ホテル,,,https://08tent.co.jp/,https://08tent.co.jp/contact_us/,https://08tent.co.jp/products/ / https://08tent.co.jp/works-top/ / https://08tent.co.jp/works_kw/pick-industrial/
43,11,2112,株式会社富士造型,https://www.f-zokei.com/,https://www.f-zokei.com/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.f-zokei.com/,https://www.f-zokei.com/contact/,https://www.f-zokei.com/business/
43,21,2122,株式会社新創,https://www.shinso-inc.jp/,https://www.shinso-inc.jp/contact,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.shinso-inc.jp/,https://www.shinso-inc.jp/contact,
43,31,2132,株式会社泉宣宏社,http://www.izmi.bz/,http://www.izmi.bz/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション,店舗,,,http://www.izmi.bz/,http://www.izmi.bz/contact/,http://www.izmi.bz/%E4%BA%8B%E6%A5%AD%E5%86%85%E5%AE%B9/ / http://www.izmi.bz/works-list/ / http://www.izmi.bz/business/
43,41,2142,真野背景株式会社,https://mano-haikei.co.jp/,https://mano-haikei.co.jp/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://mano-haikei.co.jp/,https://mano-haikei.co.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,
44,1,2152,株式会社スペースＲデザイン,https://www.space-r.net/,https://www.space-r.net/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,ブランディング / プロモーション,店舗 / 美容室 / サロン,不動産仲介,,https://www.space-r.net/,https://www.space-r.net/contact,https://www.space-r.net/renovation_case / https://www.space-r.net/rent/suginomiya/501 / https://www.space-r.net/rent/shintakasago/105
44,11,2162,株式会社センデン,https://www.able-nagano.com/,https://www.able-nagano.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,no,,店舗,オフィス家具 / 内装工事,,https://www.able-nagano.com/,https://www.able-nagano.com/contact/,https://www.able-nagano.com/owners/ / https://www.able-nagano.com/btob/
44,21,2172,株式会社タカラ,https://e-takara.co.jp/,https://e-takara.co.jp/resident/resident-faq/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 宿泊施設 / ホテル,賃貸管理,,https://e-takara.co.jp/,https://e-takara.co.jp/resident/resident-faq/,https://e-takara.co.jp/business/ / https://e-takara.co.jp/business/company/ / https://e-takara.co.jp/business/our-business/
44,31,2182,株式会社テル・コーポレーション,https://teru-co.co.jp/,https://teru-co.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,サイト制作,不動産会社,賃貸管理,,https://teru-co.co.jp/,https://teru-co.co.jp/contact/,https://teru-co.co.jp/services/ / https://teru-co.co.jp/sponsored-group01/ / https://teru-co.co.jp/sg01_activity-report-24/
44,41,2192,株式会社トレジャールーム,https://www.tr-room.co.jp/,https://www.tr-room.co.jp/shop/contact/shop/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.tr-room.co.jp/,https://www.tr-room.co.jp/shop/contact/shop/,https://www.tr-room.co.jp/rent/business/rail/ / https://www.tr-room.co.jp/rent/business/area/ / https://www.tr-room.co.jp/rent/business/school/
45,1,2202,スターツピタットハウス株式会社,https://www.starts-ph.co.jp/,https://www.starts-ph.co.jp/mail/formComment/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / ホテル,不動産仲介,,https://www.starts-ph.co.jp/,https://www.starts-ph.co.jp/mail/formComment/,https://www.starts-ph.co.jp/business/ / https://www.starts-ph.co.jp/business/sell/ / https://www.starts-ph.co.jp/business/buy/
45,11,2212,株式会社ハウスフレンド,https://www.housefriend.co.jp/,https://www.housefriend.co.jp/contact-us/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.housefriend.co.jp/,https://www.housefriend.co.jp/contact-us/,https://www.housefriend.co.jp/service-page/ / https://www.housefriend.co.jp/service/management/ / https://www.housefriend.co.jp/service/property/
45,21,2222,株式会社パワープロパティ,https://power-pro.co.jp/,https://power-pro.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,不動産会社,,,https://power-pro.co.jp/,https://power-pro.co.jp/contact/,https://power-pro.co.jp/outline/
45,31,2232,株式会社ファミリープロパティ,https://family-property.co.jp/,https://family-property.co.jp/faq/building-trouble/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,,,,https://family-property.co.jp/,https://family-property.co.jp/faq/building-trouble/,
45,41,2242,株式会社ブライトエステート,https://www.bright-estate.co.jp/,https://www.bright-estate.co.jp/?page_id=104,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,店舗,,,https://www.bright-estate.co.jp/,https://www.bright-estate.co.jp/?page_id=104,https://www.bright-estate.co.jp/?page_id=115
46,1,2252,株式会社ベツダイ,https://betsudai.jp:443/,https://betsudai.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://betsudai.jp:443/,https://betsudai.jp/,
46,11,2262,株式会社マンセル,https://www.mansell-re.jp/,https://www.mansell-re.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.mansell-re.jp/,https://www.mansell-re.jp/contact/,https://www.mansell-re.jp/?post_type=renovation / https://www.mansell-re.jp/?post_type=news#038;p=2495
46,21,2272,株式会社メディエイトシップ,https://mediateship.com/,https://mediateship.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,不動産会社,,,https://mediateship.com/,https://mediateship.com/contact/,https://mediateship.com/business/
46,31,2282,株式会社ライフアップ,https://lifeap.co.jp/,https://lifeap.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,sns運用,不動産会社 / 導入事例,,,https://lifeap.co.jp/,https://lifeap.co.jp/contact/,https://lifeap.co.jp/news/%E3%80%90%E4%BA%8B%E6%A5%AD%E9%83%A8%E7%B4%B9%E4%BB%8B%E3%80%91%EF%BC%BC%E3%80%80%E5%83%8D%E3%81%8F%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%E3%81%A8%E3%81%8A%E4%BB%95%E4%BA%8B%E5%86%85%E5%AE%B9%E3%80%80/
46,41,2292,株式会社ランドトラスト,https://landtrust.co.jp/,https://landtrust.co.jp/customer/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,不動産会社,,,https://landtrust.co.jp/,https://landtrust.co.jp/customer/,https://landtrust.co.jp/service/ / https://landtrust.co.jp/service/landmaster/ / https://landtrust.co.jp/service/landmaster/voices/
