display_name,url,contact_url,evidence,source_url,company_name,fetch
ポスタス,https://www.postas.co.jp/,https://www.postas.co.jp/inquiry/contact/,「POS+(ポスタス)」の主力商品であるクラウド型モバイルPOSレジを中心に、「キャッシュレス」、「非対面・非接触」、「省人化」を実現するサービスを取りそろえる。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24796/,ポスタス株式会社,ok
マウスコンピューター,https://www.mouse-jp.co.jp/,https://www.mouse-jp.co.jp/store/announce/announce.aspx,店舗・作業現場・受付・バックヤードなど特定用途で安心・安全・使いやすいノート・デスクトップパソコン・タッチパネル液晶ディスプレイのご紹介。 小型PC・タブレット・液晶ディスプレイなど最適な製品をご提案。 マウスコンピューターは、「これでいい」より、「これがいい」。国内生産、国内サポートの法人PCをご紹介します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25676/,株式会社マウスコンピューターでは,ok
マジックハット,https://magichat.jp/,https://magichat.jp/contact/,リテールメディアに必要な、制作〜配信〜成果分析を、今すぐ実現するためのクラウド型基盤。SNSも活用できる米国発最新サイネージCMS「オプティサイン」や、海外の大手小売で実用が先行する視線認識AI「ピーチエーアイ」による広告成果分析ツールを中心にご紹介。 IoTに反応するサイネージで抽選会、iPadでのタッチサイネージ、顔認識AIの実演など、一歩先の未来を体感,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24354/,株式会社マジックハットを設立し,ok
マースウインテック,https://www.winteckk.co.jp/,https://www.winteckk.co.jp/support_contact/index.html,マースウインテックでは流通業界へ課題解決ソリューションInfinity Station 『Next Stores®』を展示。 省人化・無人化に向けての活用、24時間365日無人販売による収益アップ、受取り・預入によるサービスアップ、マーケティング機能を提案します! ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24781/,,ok
ヤプリ,https://yapp.li/,,株式会社ヤプリは、「デジタルを簡単に、社会を豊かに」をミッションに、ノーコードでアプリを開発・運用・分析できる「Yappli」や、従業員エンゲージメントを高める「UNITE by Yappli」、次世代Web構築プラットフォーム「Yappli WebX」、を提供し、体験を豊かにするための企業のデジタル体験をサポートしている。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25197/,,ok
ラクスル,https://corp.raksul.com/,https://corp.raksul.com/contact,印刷・集客プラットフォーム「ラクスル」は、独自の仕組みで高品質・低単価な印刷を実現。 「販促業務をラクに」のラクスル エンタープライズサービスでは、オフラインマーケティングの「測れない・PDCA回せない・業務が終わらない」が解決できる3つのソリューションをご紹介しています。ぜひこの機会にブースにてご体験ください。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25776/,ラクスル株式会社,ok
リサーチ・アンド・イノベーション,https://r-n-i.jp/,https://r-n-i.jp/contact/,競合店の購買情報を単品単位で見られるダッシュボード「買いログRetail」をご紹介。 スマートフォンアプリ「CODE」で収集したMAU約30万人の購買データから、「自社利用者の買い回り状況」や、「競合チェーンにおける特定商品の販売価格」等を知り、売場の改善策を定めることができる。当日は、実際のデータを用いながらデモを交えてご紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25720/,,ok
リチェルカ,https://recerqa.com/,https://recerqa.com/contact,非定型書類に特化した圧倒的高精度な次世代AI-OCRである「RECERQA Scan」、商品情報を貯めて外部と繋ぐ、生成AI時代の商品マスタ管理システムである「RECERQA Hub」、受発注・チェックを自動化し、複雑な業務をもっと簡単にする「RECERQA SCM(仕入/在庫/販売)」を紹介。 実際に弊社製品をご覧いただきながら、業務の自動化や効率化の方法,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24782/,,ok
リンコム,https://www.linkcom.com/miseban/,https://www.linkcom.com/miseban/contact_us/,リンコムは、チェーンストアDX『店番長』を出展する。店番長は、本部から店舗への業務指示が実行されない課題を解消し、実行力を成果に変えるクラウドサービス。指示の実行状況を本部が定量的に把握し、適切な支援を行うことは店舗の実行力向上を促す。収益につながらない業務時間を削減し、接客時間の増加や生産性の向上に貢献。スーパー、GMS、ドラッグストア、ホームセンターなど,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24347/,会社名株式会社,ok
ルミーズ,https://www.remise.co.jp/,https://www.remise.co.jp/contact.html,完全無人環境で利用できる自動精算機・自動販売機向け組込型マルチ決済「salo-02」やIoT決済プラットフォームを活用したNFCタグ/QRコード決済など、さまざまなシーンで利用できる決済端末や決済サービスをデモンストレーションと共に紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24305/,,ok
レコテック,https://recotech.co.jp/,https://recotech.co.jp/contact/,poolは、資源価値の終わりを始まりに変えるクラウドサービスである。都市資源をpoolでデータ化することによって回収効率を高め、リサイクル材料を活用したい製造業者と排出事業者を繋ぎ合わせて循環型サプライチェーンをデザインする。ごみの発生から、運搬、リサイクルのすべての過程で、スマホやタブレットで簡単に情報連携することで廃棄物の計量管理業務やレポーティング業務,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25486/,レコテック株式会社,ok
レスター,https://www.restargp.com/,https://www.restargp.com/contact/,株式会社レスターは、店舗運営を支えるデジタル化ソリューションを展示予定。 口頭連絡や紙掲示に頼らず情報を一元共有出来る「スタッフサイネージ」を始め、クラウド集約型決済サービス「MPAC」新型決済端末「S-Pitt」シリーズを提供。またOJT教育における動画を簡単に作成・共有可能な「tebiki(テビキ)」など属人化を防ぎ、業務の品質向上を目指す企業を支援する,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24770/,,ok
ローレルバンクマシン,https://www.lbm.co.jp/,https://www.lbm.co.jp/inquiry/input,近年の人手不足や人件費高騰、キャッシュレス決済の拡大により、店舗の現金管理業務の見直しが求められている。当ブースでは、POS連携型釣銭機や金券・商品券対応のセルフ読取システムに加え、売上金入金や両替・釣銭準備を担う入出金機、店舗内現金を可視化するバックヤードソリューション製品を展示。現金管理の効率化・見える化・リスク対策を一体で実現し、これからの店舗運営を最,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24610/,ローレルバンクマシン株式会社,ok
三栄電機,https://www.sanei-elec.co.jp/,https://www.sanei-elec.co.jp/contact/,1. インバウンド需要やセルフ機器に対応した、タッチパネル式小型決済端末(無人化・省人化決済対応) 2. キャッシュカードおよびマイナンバーカードの読取りを1 台で実現する、本人認証カードリーダー(改正犯収法対応) 3. 切手と同じ水糊方式を採用した、環境配慮型ライナーレスラベルプリンター 4. RTC 搭載スタンドアロンモデルや、組込み用途に最適な高性能K,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25566/,三栄電機株式会社,ok
京セラ,https://www.kyocera.co.jp/privacy/,https://www.kyocera.co.jp/privacy/inquiry.html,小売業・流通業の現場に携わる方々に向け、NFC前面読み取りに対応したタブレットの新製品と高耐久スマートフォンを展示。決済端末、バーコードリーダー、IPトランシーバーなど従来専用端末が担っていた役割をタブレットやスマートフォン等のスマートデバイスで実現。本展示会で京セラ製タブレットやスマートフォンの利便性を実機で体験可能。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24684/,,ok
京セラ,https://www.kyocera.co.jp/prdct/robotics/,,京セラブースでは、独自のAIビジョンを搭載したデパレタイジングデモを実演する。袋物・段ボール混載のワークをAIにより認識し、デパレタイジングからパレタイジングまでを自動で行う。 さらにスキャナーによる検品までを一連で行い、荷下ろしから検品までの流通業務を一貫して自動化できることを示す。加えて、稼働状況をクラウドに連携し、ロボットの稼働状況を確認できるシステム,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25481/,,ok
光商事,http://led-hikari.co.jp/,http://led-hikari.co.jp/dairiten.html#otoiawasehakotira,展示ブース装飾、棚下ライト、テープライトなどのリテール用商材。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24630/,,ok
北海道デジタル・アンド・コンサルティング,https://hokkaido-dc.com/,https://hokkaido-dc.com/m_contact/,「LINE×生成AI」で顧客対応も社内効率化も一気に実現し、中堅・中小企業向け低コストソリューションを提供する。 【LINEミニアプリCRM EDWARD】…デジタル会員証を起点にデータ活用しセグメント配信等でリピート促進 【 LINE公式アカウントAI応答サービス】…人手不足解消と顧客満足度向上を実現 【RAG構築サービス】…Slackなど社内ツール連携し,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25023/,北海道デジタル・アンド・コンサルティング株式会社,ok
北都システム,https://www.hscnet.co.jp/business/,https://www.hscnet.co.jp/contact/,本部からの連絡通りに実施しているか不透明。 本部からの返事がなかなか返ってこない・・・。 そんな、店舗と本部のコミュニケーションの相違を 「店舗Linkle」でラクに解決しませんか。 シンプルで分かりやすい機能、 初期費用も0円だから始めやすいのが魅力。 会社が変わるって、気持ちのいいこと。 きっと働くみんなが明るくなれる。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24299/,北都システム株式会社,ok
和晃,https://wako-develop.com/,https://wako-develop.com/outline/,自動販売機に向けてのキャッシュレスソリューションや、地方交通向けのキャッシュレスシステムを展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24300/,社名有限会社,ok
大江電機,https://monononet.com/,,無人決済KIOSK端末、POSシステム、モバイルオーダーなど飲食店の運営に関するあらゆるソリューションを展示する。 それに加えて、29インチのスリムなサイネージや大型サイネージ、透明ディスプレイの活用イメージも展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25186/,,ConnectionError
大連日牽物流装備,https://www.rqle.com/,,大連日牽物流装備有限公司は中国の有名な物流装備メーカーとして、1995年に設立され、物流の荷物と包装のユニット化に専念しています。顧客は全世界に広がっていて、製品の80%は日本、アメリカ、ヨーロッパ諸国に輸出しています。業界30年以上のサービス経験、世界でリードする規模化の生産能力、成熟した製品の自主開発能力で、偉大な企業と共生進化し、物流の為に総コストの戦,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25719/,,ok
富士フイルムシステムサービス,https://www.fujifilm.com/fbss/ja,https://www.fujifilm.com/fbss/ja/form/contact/inquiry,本年度のリテールテックでは、売場の状況を画像認識技術を用いて即座に可視化し、チェーン本部から発信される情報と組合せて売場作りを支援するサービスや、販売促進業務全体の業務プロセスを改革するサービスなど、小売企業様のバリューチェン全体のDX(省力化/増力化)を支援するサービスを展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25288/,富士フイルムビジネスイノベーション株式会社,ok
富士フイルムビジネスイノベーション,https://www.fujifilm.com/fb/ja/privacy,https://www.fujifilm.com/fb/solution/ondemand/rev_marketing/contact,「Revoria Cloud Marketing」は、富士フイルム独自開発の最新AIにより、データを一元管理し広告やWebのパフォーマンスを直感的に把握できるツールだ。 AIは次に行うべき施策を提案するため、専門スキルやリソースが不足していても迷わず進められる。 マーケティング初心者からベテランまで幅広く役立つ効率化と成果の実現方法を示し、売上拡大を目指す企,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24594/,富士フイルム株式会社,ok
富士電機,https://www.fujielectric.co.jp/other/privacy_privacy.html,https://www.fujielectric.co.jp/products/information_system/,「省スペース化でセルフレジ会計の普及拡大に貢献」をコンセプトに、小売・飲食・サービス産業全体の課題[省人・省力化]に対して、様々な店舗でセルフ会計に最適な縦型釣銭機:ECS-V8を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25590/,富士電機株式会社,ok
帝人フロンティア,https://recopick.jp/,https://recopick.jp/inquiry/,「現場起点で実践するリテールDX」をテーマに、テイジンのRFIDソリューション及び新規デバイス(開発中)をご紹介します。「RecoHand®」RFIDでは実現できなかった個品読取を実現することで、ピッキングや仕分作業効率向上が可能。「レコハンドアタッチメント各種(開発中)」レコハンド®用リーダとアタッチメントを組み合わせること現場の各課題や改善に合わせて、多,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24685/,,ok
平賀,https://www.pp-hiraga.co.jp/,https://www.pp-hiraga.co.jp/contact/,優良顧客の育成・囲い込みを叶えるAI搭載デジタルチラシ「買適ミッケ!」を展示。また、チラシ業務の無駄を解消する業務改善サービス「SPコネクト」。脳科学に基づく数値データでチラシや店内販促物のデザインを改善する「売れるデザイン研究所」。商圏ポテンシャル分析で「勝てるエリア」を特定し、狙ったターゲットへの広告配信を実現する「店舗ポテンシャル分析」など、販促の課題,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24960/,株式会社平賀,ok
情報技術開発,https://www.tdi.co.jp/,https://www.tdi.co.jp/sustainability/information_security__privacy,"デジタルサイネージの運用にかかる手間を最小にすることを考えたクラウド型のデジタルサイネージ管理システムDAiS Signage(ダイス サイネージ)を展示します。クラウド型のため、離れた拠点からでもどのデジタルサイネージ端末にどのコンテンツをいつ配信するか管理できます。家電量販店、コンビニエンスストア、百貨店、ゼネコン、医療機関など、全国47都道府県で35,",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24265/,存続会社のNCSCホールディングス株式会社は情報技術開発株式会社,ok
技研トラステム,https://www.trastem.co.jp/,https://www.trastem.co.jp/inquiry/input.html,人数カウントシステムのパイオニアとして、国内外の商業施設にて、のべ10万か所以上の導入実績を誇る技研トラステム。 当社ブースでは、来店客の行動データを活かした店舗運営やOMOマーケティングの最前線を提案。 店内回遊や商品への興味・関心を可視化する全方位360°センサー 「AIO-CX1」 を中心に、リアルタイムでデータを活用できるダッシュボードと、実際の活用,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25332/,,ok
日本コンラックス,https://www.conlux.co.jp/,https://www.conlux.co.jp/contact/homemade/,自動販売機をはじめとする無人決済機器向けの硬貨選別機、紙幣識別機、キャッシュレス決済端末 等をご紹介。実用例として実際に弊社製品をご採用頂いているお客様の製品も併せて展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24895/,株式会社日本コンラックス,ok
日本ハネウェル,https://www.honeywell.com/us/en/legal/privacy-statement#japanese,https://www.honeywell.com/us/en/company/partners,当ブースでは、小売業務の効率化と生産性向上を支援する、バーコードスキャナ、業務用モバイル端末、RFID、プリンタ、音声業務ソリューション、各種ソフトウェアなどの最新、最適な製品やソリューションを展示。また実際に製品を体験いただけるデモンストレーションを予定。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25774/,,ok
日本マイクロソフト,https://www.microsoft.com/ja-jp/privacy/privacystatement,https://www.microsoft.com/ja-jp/privacy/privacystatement#mainotherimportantprivacyinformationmodule,生成AIや自動化AIの進化により、小売業界では顧客体験の向上や働き方の変革が加速している。 マイクロソフトブースでは、次世代の小売ビジネスを支えるAI活用ソリューションとクラウドテクノロジー、さらにAI導入を支援する弊社パートナー企業の取り組みをご紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25602/,,ok
日本工業出版,https://www.nikko-pb.co.jp/,https://www.nikko-pb.co.jp/contact/index.php,当社発刊の新雑誌月刊「L&A Natwork」の最新号およびバックナンバーの無料配布を予定している。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25444/,日本工業出版株式会社,ok
日本金銭機械,https://www.jcm-hq.co.jp/ja/index.html,https://www.jcm-hq.co.jp/contact/index.html,日本金銭機械は現金処理ユニットをはじめ国内外様々な分野の現金処理をサポートする流通システム機器を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24705/,日本金銭機械株式会社,ok
昌栄印刷,https://www.shoei-printing.com/,https://www.shoei-printing.com/contact,人の位置、向き、滞在時間、動線をリアルタイムで収集。これにより、施設内での行動傾向を把握し、具体的な改善策を導き出すためのプラットフォームとアプリを展示。 小売店での活用事例の紹介や展示ブースでの実演を予定。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24756/,昌栄印刷株式会社,ok
暁電機製作所,https://arunas.co.jp/,https://arunas.co.jp/contact/,キャッシュレス化が進む世の中においても、どうしても残ってしまう現金。 この現金管理を効率化することで、キャッシュレス化の効果を最大限に生かすことができる。 私たちはキャッシュレス化を現金管理の効率化・簡略化の側面から推進する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25076/,会社名株式会社,ok
杏林社,https://bouhan-kyorinsha.com/,https://bouhan-kyorinsha.com/contact/,万引き対策専門の会社が、変化する万引き手口に対応した新システムを提案します。売場や展示空間の動線、店舗デザインを崩さずに導入でき、従来の防犯ゲートでは対応が難しかった店舗や展示品の保護にも活用可能です。レンタル方式を採用することで初期導入費用を抑え、気軽に始められる万引き対策を実現します。その他にも店舗向け防犯フィルムを展示します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24813/,株式会社杏林社を設立,ok
東京エレクトロンデバイス,https://www.teldevice.co.jp/,https://www.teldevice.co.jp/contact/index.html,全社横断のナレッジ検索とAIエージェントにより、情報探索時間を削減するAIプラットフォーム「Glean」と、実務直結型のAI人材育成プログラムを提供し、リテール業界のDXを推進する教育基盤「スキルアップAI」を展示予定。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24749/,,ok
東計電算,https://www.toukei.co.jp/,,業種特化システムソリューションを展示。 ◆店舗 外食、中食チェーン向け店舗管理 (売上/発注/在庫/シフト・勤怠/損益/レシピ原価/LINEシフト) 専門小売店向け店舗管理 (売上/発注・在庫/POSサービス) 食品工場向け生産管理 取引先向け受発注管理 卸業向け販売管理 ◆物流 物流、運送業向け ・販売管理 ・倉庫管理 ・現場作業管理 ・車両配送管理 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24551/,株式会社東計電算は,ok
森創,https://baku-tsuku.jp/lp/,https://baku-tsuku.jp/lp/#contact,①自社製品化サポートサービス 貴社の自社製品化(量産)を実現するトータル支援サービス ②新規事業創出支援サービス 新規事業を自社だけで進めても成功しません 我々は新規事業を早くカタチにして市場に価値を問う マーケットイン発想で成功率を飛躍的にアップさせます ③クライアント企業の製品 ④スタートアップ企業の新事業プロトタイプ ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24425/,,ok
沖電気工業,https://www.oki.com/jp/,https://www.oki.com/jp/contact/,流通・小売の人手不足やミス、対応遅れで止まりがちな店舗業務を、売場からバックヤードまで一気通貫で支援する。セルフレジ向け釣銭機VT‑N1、釣銭機CR‑30、入出金装置USCOSⅢにより、現金授受・締め作業・売上集計を省力化する。さらにCOREFIDO/PLAVIにより、販促印刷・棚札/ラベル出力を即時化し、売上機会を逃さない運用を提案する。店舗で活躍する省人,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24322/,沖電気工業株式会社,ok
流通情報ラベル社,https://www.ryutsu-label.jp/,,「流通&コンピューター」は、流通分野の新しいノウハウ、とりわけ<コンピュータ>化についての啓蒙媒体が各方面から強く望まれてきたことを背景に、平成元年2月に創刊。POSシステムから、バーコード・2次元コード・RFID関連システム・サプライ(ラベル)を主体にした業界・ユーザーの情報を幅広く提供している。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24820/,名有限会社,ok
流通研究社,https://mf-p.jp/,https://mf-p.jp/contact_us/,物流専門誌「月刊マテリアルフロー」バックナンバーの無料配布と物流関連書籍の販売。弊社が企画運営を担当し、(一社)日本マテリアルフロー研究センターが主催するリアル参集型物流展示イベント「アジア・シームレス物流フォーラム2026」を2026年5月14日(木)、15日(金)に東京流通センター(TRC)で開催する予定。その開催内容等も展示ブースで案内する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25538/,株式会社流通研究社,ok
発注ナビ,https://hnavi.co.jp/,https://hnavi.co.jp/information-system/,発注ナビではIT製品の導入無料相談会を実施し、知識豊富な専門スタッフがご要望をしっかりとヒアリングし、完全無料、最短1日で自社にあった最適なIT製品をご紹介。全国7000社以上の独自データベースによるマッチング精度の高さで、企業のDX成功をサポートする。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24710/,社名を発注ナビ株式会社,ok
長野テクトロン,https://www.nagateku.co.jp/,https://www.nagateku.co.jp/contact-us/,プログラマブルPOS キーボード・タッチパネルPOS PCの設計・開発・製造・販売メーカー POSレジハードウェアNT-POSシリーズ各種「タッチパネルPOS PC・セルフレジシステム」 とNT-POSによるPOSレジシステムインテグレイション「調剤薬局専用セミセルフ/フルセルフレジシステム・ ベーカリーAIレジシステム」とプログラマブルPOSキーボードを展,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24530/,長野テクトロン株式会社,ok
高千穂交易,https://www.takachiho-kk.co.jp/,https://www.takachiho-kk.co.jp/contact/,日本で初めて万引きを防止する目的の電子商品監視(EAS)システムの輸入販売を開始する等、常に小売店舗の「現場」に主軸を置き、現在進行形の課題解決に繋がる最新技術を紹介してきた高千穂交易が、現在火急の課題への最新ソリューションを提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25601/,高千穂交易株式会社,ok
高崎共同計算センター,https://www.tkcc.net/,https://www.tkcc.net/form/,全国250社以上の小売企業様と御取引実績があり、35年以上に渡り積み重ねてきたプリント・アウトソーシング業のノウハウがある弊社が、小売企業様が抱えている人手不足の問題等をはじめ、様々な課題を解決するためのソリューションをご提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24866/,,ok
Ｓｋｙ,https://www.skygroup.jp/,https://www.skygroup.jp/inquiry/software/,データ分析・画像認識で需要予測や店舗運営の効率化を実現する生成AI活用や、独自AIアプリとポータルサイト構築を支援するサービス、対話型AIを使ったショッピングアプリなど、リテールビジネスを推進する各種AIソリューションを紹介。過剰生産や在庫不足による機会損失、ドライバー不足などの課題解決を支援し、サプライチェーン管理の最適化・効率化を図るシステム開発のご提案,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24478/,Ｓｋｙ株式会社,ok
ｕｇｏ,https://ugo.plus/,https://ugo.plus/products/ugo-platform,本展示会では、弊社の提供するAI搭載ロボット「ugo pro(ユーゴー・プロ)」を中心に出展する。「ugo pro」は、AIによる人検知や自動発話(挨拶)、自律巡回といった特長を持ち、商業施設や駅施設等における警備・防犯業務のDX化を推進するロボットソリューションである。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25201/,,ok
